"259";"1069";;"120";"100.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"260";"1069";;"240";"200.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"261";"1069";"DEFAULT_UNIT";"360";"300.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"262";"1070";"DEFAULT_UNIT";"3400";"250000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"8900";"84.00";"8";;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 84.00, Lot:,8";;;;"1"
"263";"1071";"DEFAULT_UNIT";"4700";"339000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"12460";"0.00";;;;;"0.00";"30 Spaces";NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Immediate";;;"1"
"264";"1072";"DEFAULT_UNIT";"1000";"200000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"8000";"4.05";"7";;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 4.05, Lot:,7";;;;"1"
"265";"1073";"DEFAULT_UNIT";"1000";"200000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"8000";"4.05";"7";;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 4.05, Lot:,7";;;;"1"
"266";"1074";"DEFAULT_UNIT";"10000-30000";"3500000.00";"inclusive";"9.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;"62500";"128.01";"13";;;;"0.00";"120+/- Spaces";NULL;"0.00";NULL;;"0";"Block: 128.01, Lot:,13";;;;"1"
"267";"1075";"DEFAULT_UNIT";"5400";"890000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"468.03";"7";;;;"0.00";"27 Spaces";NULL;"0.00";NULL;;"0";"Block: 468.03, Lot:,7";"July 2013";;;"1"
"268";"1076";"DEFAULT_UNIT";;"1495000.00";"inclusive";"150000.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"41.00";"1-2.01";"3";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 41.00, Lot:,1-2.01";;;;"1"
"269";"1077";"DEFAULT_UNIT";"10660";"800000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"1.10";"2 C1002";;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 1.10, Lot:,2 C1002";"Immediate";;;"1"
"270";"1078";"DEFAULT_UNIT";"12000";"1600000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"40.00";"6 and 7";;;;"0.00";"50 spaces";NULL;"0.00";NULL;;"0";"Block: 40.00, Lot:,6 and 7";"February 2013";;;"1"
"271";"1079";"DEFAULT_UNIT";"22160";"1250000.00";"inclusive";"14.00";"sqft";NULL;NULL;"utilities";"0.00";"sqft";;;"0.00";;"2.4";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Immediate";;;"1"
"272";"1080";"DEFAULT_UNIT";"5600";"0.00";"inclusive";"150000.00";"year";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;"1";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";"June 2013";;;"1"
"273";"1089";"DEFAULT_UNIT";"11500";"1400000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;"3.28";;;"0.00";"40+/- paved, 70+/- unpaved";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"274";"972";"Unit B";"800";"0.00";"inclusive";"17.00";"sqft";NULL;NULL;"janitorial";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"0"
"275";"972";"DEFAULT_UNIT";"1200";"0.00";"inclusive";"17.00";"sqft";NULL;NULL;"janitorial";"0.00";"sqft";;;"0.00";;;;;"0.00";"100 +/- spaces";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"0"
"276";"972";"DEFAULT_UNIT";;"0.00";"inclusive";"17.00";"sqft";NULL;NULL;"janitorial";"0.00";"sqft";;;"0.00";;"800";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"0"
"277";"972";"DEFAULT_UNIT";"800";"0.00";"inclusive";"17.00";"sqft";NULL;NULL;"janitorial";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"0"
"278";"972";"DEFAULT_UNIT";"1200";"0.00";"inclusive";"17.00";"sqft";NULL;NULL;"janitorial";"0.00";"sqft";;;"0.00";;;;;"0.00";"100 +/- spaces";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"0"
"279";"972";"DEFAULT_UNIT";"800";"0.00";"inclusive";"17.00";"sqft";NULL;NULL;"janitorial";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"0"
"280";"1090";"DEFAULT_UNIT";"4100";"295000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"7425.60";"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Immediate";;;"1"
"281";"1091";"DEFAULT_UNIT";"1200-2650";"0.00";"inclusive";"18.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Immediately";;;"1"
"282";"1092";"DEFAULT_UNIT";"5100";"0.00";"inclusive";"16.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";"Over 100 spaces";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"0"
"283";"1092";"DEFAULT_UNIT";"1000";"0.00";"inclusive";"16.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"0"
"285";"1092";"1st Floor";"5100";"0.00";"inclusive";"16.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"286";"1092";"2nd Floor";"1000";"0.00";"inclusive";"16.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"287";"806";"Unit 6";"1520";"0.00";"inclusive";"18.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"288";"806";"Unit 7/8";"3040";"0.00";"inclusive";"18.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"289";"806";"Unit 16";"1265";"0.00";"inclusive";"18.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"290";"806";"2nd Floor Office";"4042";"0.00";"inclusive";"18.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"291";"1093";"Warehouse";"21500";"1350000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"26500";"3500.00";"48";"2.65";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 3500, Lot:,48";;"4 Tailgate, 1 Drive-In";"24";"1"
"292";"1093";"Office";"2500";"1350000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"293";"1094";"DEFAULT_UNIT";"2804";"600000.00";"inclusive";"55000.00";"year";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;".45";;;"0.00";"20";NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Immediately";;;"1"
"294";"1095";"DEFAULT_UNIT";"3374";"700000.00";"inclusive";"75000.00";"year";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;;;;"0.00";"20";NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Immediately";;;"1"
"295";"1096";"DEFAULT_UNIT";"35737";"0.00";"inclusive";"16.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;;;;"0.00";"270 Spaces";NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"296";"1097";"DEFAULT_UNIT";"35737";"0.00";"inclusive";"16.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;;;;"0.00";"270 Spaces";NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"297";"1098";"DEFAULT_UNIT";"2650";"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";"As soon as possible";;;"0"
"298";"1098";"DEFAULT_UNIT";"2350";"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"0"
"299";"1098";"DEFAULT_UNIT";"630";"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"0"
"300";"1098";"DEFAULT_UNIT";"880";"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"0"
"301";"1098";"101";"2350";"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"302";"1098";"103";"880";"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"303";"1098";"202";"2650";"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"304";"1098";"203";"630";"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"305";"1099";"DEFAULT_UNIT";"1750";"0.00";"inclusive";"11.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";"As soon as possible";;;"1"
"306";"1100";"DEFAULT_UNIT";"6000";"1100000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";"4:1000";NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Summer 2013";;;"1"
"307";"1101";"DEFAULT_UNIT";"2500";"440000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"10,000+/-";"138.00";"5";;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 138, Lot:,5";;;;"1"
"308";"1102";"DEFAULT_UNIT";;"2500000.00";"inclusive";"150000.00";"year";NULL;NULL;;"0.00";"sqft";;;"0.00";;"12.47";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"309";"1103";"DEFAULT_UNIT";"2224";"259000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"9570";"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Immediate";;;"1"
"310";"1104";"DEFAULT_UNIT";"2200";"269000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";"On site and street";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";"Immediately";;;"1"
"311";"1105";"DEFAULT_UNIT";"2000";"269000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";"On site and street";NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Immediately";;;"1"
"312";"1106";"DEFAULT_UNIT";"8111";"650000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;".89";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Immediately";;;"1"
"313";"1107";"DEFAULT_UNIT";;"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"199.06";"39";"3.09";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 199.06, Lot:,39";"Immediately";;;"1"
"314";"1108";"Out parcel";;"0.00";"inclusive";"100000.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"196.02";"3.05 & 3.0";"1";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 196.02, Lot:,3.05 & 3.0";"Immediately";;;"1"
"315";"1108";"In line stores";"1200";"0.00";"inclusive";"10.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"196.02";"3.05 & 3.0";;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 196.02, Lot:,3.05 & 3.0";"Immediately";;;"1"
"316";"731";"DEFAULT_UNIT";"1800";"0.00";"inclusive";"22.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"0"
"317";"1109";"DEFAULT_UNIT";"13000";"640000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"25775";"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"318";"1110";"DEFAULT_UNIT";;"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;"11.9";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"319";"1111";"DEFAULT_UNIT";"1200";"269000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";"Immediately";;;"1"
"320";"1124";"DEFAULT_UNIT";"2600";"299900.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"321";"1125";"DEFAULT_UNIT";"6883";"365000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"12379";"0.00";;;;;"30570.00";"8 Spaces & Garage";NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"322";"1126";"Suite 101";"2500";"0.00";"inclusive";"15.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";"5:1000";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"0"
"323";"1126";"Suite 104";"1550";"0.00";"inclusive";"15.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"0"
"324";"1126";"Suite 106";"2852";"0.00";"inclusive";"15.00";"sqft";NULL;NULL;"nnn
electric
janitorial";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"325";"1126";"Suite 201";"2000";"0.00";"inclusive";"15.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"326";"1127";"DEFAULT_UNIT";"5283";"395000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"12402";"612.00";"19";".22";;;"0.00";"12 Front - 4 Rear";NULL;"0.00";NULL;;"0";"Block: 612, Lot:,19";"Vacant";;;"1"
"327";"1128";"DEFAULT_UNIT";"3000";"450000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"13247";"0.00";;;;;"0.00";"16 cars";NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"328";"1129";"DEFAULT_UNIT";;"0.00";"inclusive";"0.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;;;;"0.00";"6:1000";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"329";"1130";"DEFAULT_UNIT";"2331";"0.00";"inclusive";"18.50";"sqft";NULL;NULL;"utilities";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Immediate";;;"1"
"330";"1131";"DEFAULT_UNIT";"5500";"175000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"5832.00";"11";;;;"0.00";"18";NULL;"0.00";NULL;;"0";"Block: 5832, Lot:,11";;;;"1"
"331";"1132";"DEFAULT_UNIT";"32000";"3700000.00";"inclusive";"10.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";"Immediately";;;"1"
"332";"1133";"Suite 100";"5700";"925000.00";"inclusive";"15.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";"22000.00";"21457.00";"0.00";;;;;"0.00";"Ample";NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"333";"1134";"DEFAULT_UNIT";"2000-6000";"0.00";"inclusive";"16.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;;;;"0.00";"25";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"334";"0";"DEFAULT_UNIT";;"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"335";"1135";"In-Line";"1800-27000";"0.00";"inclusive";"22.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";"Approximately 200";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";"Immediately";;;"1"
"336";"1135";"Pad Site";;"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"337";"1136";"Office";"4000";"569000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"20370";"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";"14 Spaces";;;"1"
"338";"1136";"Warehouse";"3000";"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"339";"972";"Unit I";"655";"0.00";"inclusive";"20.00";"sqft";NULL;NULL;"janitorial";"0.00";"sqft";;;"0.00";;;;;"0.00";"100+ Spaces";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"0"
"340";"972";"Unit L";"1256";"0.00";"inclusive";"20.00";"sqft";NULL;NULL;"janitorial";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"0"
"341";"972";"Unit N";"878";"0.00";"inclusive";"20.00";"sqft";NULL;NULL;"janitorial";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"0"
"342";"1137";"In Line";"1800-27000";"0.00";"inclusive";"22.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";"5 per 1000";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";"Immediately";;;"1"
"343";"1137";"Pad Site";;"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";"Approximately 200";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";"Immediately";;;"0"
"344";"1138";"Suite 211";"1289";"0.00";"inclusive";"18.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Immediately";;;"1"
"345";"1138";"Suite 204";"2228";"0.00";"inclusive";"18.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Immediately";;;"1"
"346";"1138";"Suite 208";"1452";"0.00";"inclusive";"18.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Immediately";;;"1"
"347";"1139";"Pad Site";;"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;"Pad site";;;"0.00";"5 per 1000";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"348";"1140";"DEFAULT_UNIT";"3500";"500000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"6.03";"17 & 18";;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 6.03, Lot:,17 & 18";;;;"0"
"349";"1141";"DEFAULT_UNIT";;"1600000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"82.15";"17";"4.71";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 82.15, Lot:,17";;;;"1"
"350";"972";"Unit B3";"878";"0.00";"inclusive";"20.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";"100+/- Spaces";NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Immediately";;;"1"
"351";"972";"Unit B7";"655";"0.00";"inclusive";"20.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";"100+/- Spaces";NULL;"0.00";NULL;;"0";"Block: , Lot:,";"Immediately";;;"1"
"352";"972";"Unit D3";"1256";"0.00";"inclusive";"20.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";"100+/- Spaces";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";"Immediately";;;"0"
"353";"1142";"Office Area";"10000";"2500000.00";"inclusive";"0.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;"46596";"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"354";"1142";"Warehouse";"55000";"2500000.00";"inclusive";"3.50";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"355";"1143";"DEFAULT_UNIT";"1611";"200000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";"225.00/month";"5114.18";"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";"Immediate";;;"1"
"356";"1145";"DEFAULT_UNIT";;"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"357";"1146";"DEFAULT_UNIT";"10500";"0.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;"2.51";;;"0.00";"100+ Spaces";NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"358";"1147";"DEFAULT_UNIT";"6800";"275000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"12345.60";"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"359";"1148";"DEFAULT_UNIT";"21000";"2700000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;;"0.00";;;;;"0.00";"4.5:1000";NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"360";"1149";"DEFAULT_UNIT";"2667-15378";"2400000.00";"inclusive";"16.00";"sqft";NULL;NULL;"electric";"0.00";"sqft";;;"0.00";;;;;"0.00";"4.5:1000";NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"361";"1150";"DEFAULT_UNIT";"3108";"274900.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"16766.24";"414.00";"4.01";"4.85";;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 414.00, Lot:,4.01";;;;"1"
"362";"1151";"1st Floor Retail";"5760";"725000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"9500";"78.00";"20, 21 & 2";;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 78, Lot:,20, 21 & 22";;;;"1"
"363";"1151";"2nd & 3rd Floors";"11520";"725000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"9500";"78.00";"20, 21 & 2";;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 78, Lot:,20, 21 & 22";;;;"1"
"364";"959";"LL-1";"708";"0.00";"inclusive";"18.00";"sqft";NULL;NULL;"electric";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"365";"959";"306";"1450";"0.00";"inclusive";"18.00";"sqft";NULL;NULL;"electric";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"0"
"366";"959";"403";"675";"0.00";"inclusive";"18.00";"sqft";NULL;NULL;"electric";"0.00";"sqft";;;"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"367";"1152";"DEFAULT_UNIT";"20000";"700000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"27000";"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"368";"1152";"DEFAULT_UNIT";"20000";"650000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"27000";"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
"369";"1153";"DEFAULT_UNIT";"20000";"700000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"27000";"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: 0.00, Lot:,";;;;"1"
"370";"1154";"1st Floor";"3550";"750000.00";"inclusive";"15.00";"sqft";NULL;NULL;"nnn";"0.00";"sqft";;;"470.01";"10";;;;"0.00";"30+/-";NULL;"0.00";NULL;;"0";"Block: 470.01, Lot:,10";;;;"1"
"371";"1155";"DEFAULT_UNIT";"8100";"585000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";;"18500";"2102.00";"63";;;;"0.00";"50+/-";NULL;"0.00";NULL;;"0";"Block: 2102, Lot:,63";;;;"1"
"372";"1156";"DEFAULT_UNIT";"800";"70000.00";"inclusive";"0.00";"sqft";NULL;NULL;;"0.00";"sqft";"416.66/month";"3469.31";"0.00";;;;;"0.00";;NULL;"0.00";NULL;;"0";"Block: , Lot:,";;;;"1"
